,id,Message,length,country,Date
49245,39129,Yeap ok! Apply soon! I also need to apply for ssef! Haha goodnightryan (: yeah my bro still awake._. He sleep late recently sia.Sleeping soon?,147,Singapore,2011/12
49246,39130,Haha sorry>< chibi feel asleep waiting for your sms><,53,Singapore,2011/12
49247,39131,Fell*,5,Singapore,2011/12
49248,39132,Haha coz I never reply! Haha I was supposed to wake up that early butI fell asleep shortly aft sending that sms! Haha put on earphones andsleep!,144,Singapore,2011/12
49249,39133,"Hahaha finally! My dad fetched me to sch and back, bought breakfastthen just reached home! (: haha eating breakfast! Why???",123,Singapore,2011/12
49250,39134,Anyway ssef application closes at the end of this month haha! Forgotto mention that XD,86,Singapore,2011/12
49251,39135,Haha later 1+ going nus! Ooo take care! I'm eating porridge:D haha Iusually stop few chapters before the end:P Drink more water!! Hahayups doing soon!!,151,Singapore,2011/12
49252,39136,Haha okay! Get sth nice ~ haha pool T.T hope I dun get chaoda~,62,Singapore,2011/12
49253,39137,Haha no no i'm still at home! Haha its a compromise):,53,Singapore,2011/12
49254,39138,Hahaha okay okay:P dun worry! I dun like being black still): going out soon?,76,Singapore,2011/12
49255,39139,"Ahh how, take medicine? ._. no!!!!!!!! That's not a nice word btw!",66,Singapore,2011/12
49256,39140,Hahaha slap! Yeap coming v soon! Btw!! Happy <DATE> HAHA.,59,Singapore,2011/12
49257,39141,Haha yeap!! Super nice date!! haha make a wish ~ haha I hope nosprinting if not I them I will just die ~,104,Singapore,2011/12
49258,39142,"Haha really meh? I rather sprint when I swimming then, swimming canreally feel the burn de, v v shiok! Cp can't sprint properly coz i'mtoo noob ok",146,Singapore,2011/12
49259,39143,): not ok LOL.,14,Singapore,2011/12
49260,39144,"Ohh i'm supposed to be in sch!!! Its pool! Hahaha i'm noob,can't be as fit as you!!",88,Singapore,2011/12
49261,39145,Sorry sorry coming soon!!,25,Singapore,2011/12
49262,39146,Pass to me one at pool slot please and thanks! Sorry haha I lost it ><,70,Singapore,2011/12
49263,39147,Hahaha how can I be as fit as you now!? Hahaha huh!! then not fitwhen you in ns how? Cannot match then what happen:o haha yeah i'm sucha pig I was playing it until forgot the time!,180,Singapore,2011/12
49264,39148,Okay!! (:,9,Singapore,2011/12
49265,39149,Where are you all?? (:,22,Singapore,2011/12
49266,39150,Haha why dun want? Save money get by yourself? Convince them its vimpt ~ yeap its super fun!!! (: (:,100,Singapore,2011/12
49267,39151,"Ohh hmm how:/ you get it now still can use for next time in uni andeverything what! Or you borrow from then first, go in ns return themwith your pay? Ohh my never tell me!!!! Hey did you pay for my sharewith my wallet?",218,Singapore,2011/12
49268,39152,"Yeap!! Aiya haha, can alter de right!! Yeap can't wait too! Hey! Youdidn't answer me!!",86,Singapore,2011/12
49269,39153,Hahaha by who???? Hahaha yeah by then got money to buy le lah!!! Howis it now??,79,Singapore,2011/12
49270,39154,"Haha jyjy! I hope you can find a nice one! I know you paid for it, Ijust counted my money._. tmr I pay you back okay! Sophie lost herwallet, now we slacking in her room while she trying to find!",194,Singapore,2011/12
49271,39155,Haha going to reach pool le sms you later bye!!,47,Singapore,2011/12
49272,39156,Whoa haha hope its nice! Okayyy haha but I feel bad leh it reallycosts alot): nope can't find yet:/ shucks:/ haha yeah training wasquite fun!,141,Singapore,2011/12
49273,39157,Dunno leh got her ic and everything! Haha I dun think I did but Ithink my fingers abit burnt coz I was playing with fire hehe:P goodgood:P can't wait to see! Haha that and you posting got no link!!,197,Singapore,2011/12
49274,39158,I'm gonna be late ): my debrief just ended!,43,Singapore,2011/12
49275,39159,LOL WAS THAT CHINESE.,21,Singapore,2011/12
49276,39160,"Yeah sian. She going back shangri la to find later! Haha coz mycoach bday last week, so cut cake for him! Haha haven't just about toleave sch i'm so late:x oops sorry I type wrongly, its supposed to beyou paying!",217,Singapore,2011/12
49277,39161,Just about to leave sch :x sorry!! Have you all had dinner?,59,Singapore,2011/12
49278,39162,"Haha dun know leh, she going to check later! Hahaha ps I neverexplain! Haha I hope so:x yeap they buying for me! (:",115,Singapore,2011/12
49279,39163,Yes please!!! (: (: where are you all going? Ohh,48,Singapore,2011/12
49280,39164,(: not ohh:x,12,Singapore,2011/12
49281,39165,EHH CAN LOR!! I SHOW YOU LATER!!! Haha okay anyth without veggies:PWhat are you eating?,87,Singapore,2011/12
49282,39166,Haha yeap! Vivo! I ate!!! It was nice but a very guilty pleasure):haha waiting for <#> !,89,Singapore,2011/12
49283,39167,Chicken rice sounds great! (:,29,Singapore,2011/12
49284,39168,"Haha up to you! I just got onto the bus! (: haha probably have butexpensive! As in, my parents will be willing to pay coz the price willbe like normal to them haha:P",165,Singapore,2011/12
49285,39169,Haha np la dun call also ok! tired go sleep! Haha I dun know if theywill pay this time leh! Haha yeap! (: (:,108,Singapore,2011/12
49286,39170,Haha no noo its okay! Dun need to pay! Haha reaching le I think! HahaI went to sophie's room to bathe!,102,Singapore,2011/12
49287,39171,Ohh that was before debrief! Debrief ended at <#> ! Haha I want dinner too ):,78,Singapore,2011/12
49288,39172,Hahaha i'm far from your house now can! And SEE YOUR MUM!? Thatis really very random!!,91,Singapore,2011/12
49289,39173,Hahaha still!!! What really you are half serious!? Shocked haha I dunknow what to say haha!! Yeap meet le! Just finished dinner!,128,Singapore,2011/12
49290,39174,Haha okay okay! We were asking raghav to get white hahaha he don'twant!! Ohh dear haha okay okay tell me later!,111,Singapore,2011/12
49291,39175,"Haha what black and white seriously!? not like the waiter meh!? I dunthink I will get anyth today, pei me go bugis tmr!",119,Singapore,2011/12
49292,39176,Haha sorry im in convo! You wanna meet at lakeside? At 8? (: supposedto reach at 9! (:,86,Singapore,2011/12
49293,39177,CONGRATS!!!! At shangri la???,29,Singapore,2011/12
49294,39178,Ooo icic show me picture! What not a tie nor a bowtie!? Then what isit!? Ohh Chester just said he wanna go out get stuff tmr too x.xleaving le!,143,Singapore,2011/12
49295,39179,Yesssssss,9,Singapore,2011/12
49296,39180,Oops hehe yeah I just checked with Chester! Meet at 7?,54,Singapore,2011/12
49297,39181,"Haha I going exchange on Wednesday night, you can go with wen!! (:",66,Singapore,2011/12
49298,39182,Nice!!!!!!! (: (: money still have right!!!,43,Singapore,2011/12
49299,39183,Damn!!!!!,9,Singapore,2011/12
49300,39184,Haha yeap raghav and Chester! Haha okay okay! So how what thing? Ohhlater tell you! Yeap he is!,95,Singapore,2011/12
49301,39185,Haha good good!!! Quick go home!! (: (: Wah lucky you found it!!,69,Singapore,2011/12
49302,39186,"Yeap but she took bus! I just left je! Haha nono Chester and raghavwanna shop at causeway point tmr, I can drag you along if I like soyou wanna come? (: haha its okay de la! Raghav says I need to makesure you wake up!! Shihui wants to come with me, wanna meet at bb orlakeside?",277,Singapore,2011/12
49303,39187,As in tmr morning!,18,Singapore,2011/12
49304,39188,Yeap! We'll reach there about <#> ! Haha yeaps ryan tse might alsobe joining us! Dunno either at lakeside or bb!,113,Singapore,2011/12
49305,39189,Whoa!!! Okay!! I hope she didn't scold you:o,44,Singapore,2011/12
49306,39190,Haha but if can save then help them save bah!!! Hahaha what games??Ooo nice timing! Heehee I went with raghav Chester Chris Christine andsemi to look for prom stuff today!,171,Singapore,2011/12
49307,39191,Haha okay good good!! Hahaha you must be super hungry quickly getfood!! Wallet finding??? Hahaha you super happy right XD XD XD,127,Singapore,2011/12
49308,39192,Same!!!,7,Singapore,2011/12
49309,39193,Yeap!!!,7,Singapore,2011/12
49310,39194,You? :D,7,Singapore,2011/12
49311,39195,Np~~~~ I didn't do much anyway!!:D,34,Singapore,2011/12
49312,39196,Hahaha only Nokia has that!!! Haha coz he jio me! Haha go soon!!!,66,Singapore,2011/12
49313,39197,Haha slow!!!,12,Singapore,2011/12
49314,39198,Pig:D,5,Singapore,2011/12
49315,39199,Okay (: more convenient if lakeside if not have to keep stoppinghaha! Haha okay!,80,Singapore,2011/12
49316,39200,Zzz sorry not coming on yet coz my bro dun want clear space for me.,67,Singapore,2011/12
49317,39201,Yeah I rmb!! So cool coincidence!!,34,Singapore,2011/12
49318,39202,And goodnight pigdings!!,24,Singapore,2011/12
49319,39203,Hahaha its alright! Just wanted to hear your voice heehee! Goodnight! (:,72,Singapore,2011/12
49320,39204,Its a cool name! Goodnight!,27,Singapore,2011/12
49321,39205,Just woke up:x sup!,19,Singapore,2011/12
49323,39207,Yeap! Haha wow I just got your msg! I pack an extra bottle for you?,67,Singapore,2011/12
49324,39208,If got time then come up awhile bah! I dun want to reach lakeside soearly haha:P,80,Singapore,2011/12
49326,39210,Reaching soon?,14,Singapore,2011/12
49327,39211,Yeap LOL raghav warned me too XD he's awake le!,47,Singapore,2011/12
49328,39212,Haha okay i'm here le!,22,Singapore,2011/12
49329,39213,Slap! Where!! Hahaha,20,Singapore,2011/12
49330,39214,Nope!!!!!!,10,Singapore,2011/12
49331,39215,"Hi hi! Your clue is ""twins in a room""!",38,Singapore,2011/12
49332,39216,Give them! (:,13,Singapore,2011/12
49333,39217,Are you station one?,20,Singapore,2011/12
49334,39218,"Ehh wait we aren't, I think that's Janice's station!",52,Singapore,2011/12
49335,39219,Hahaha yeah then should be Janice!,34,Singapore,2011/12
49336,39220,"BYE, BYE MISS AMERICAN PIE",26,Singapore,2011/12
49338,39222,Find the fearless and full of life!,35,Singapore,2011/12
49339,39223,"LOL WHAT, FULL OF AWESOME????",29,Singapore,2011/12
49340,39224,HAHA AWESOME!! CAN I MEET HER HAHAHA,36,Singapore,2011/12
49341,39225,LOL SO FAR WHAT THE T.T,23,Singapore,2011/12
49342,39226,"Hmm you guys go ahead first, i'm having a stomach ache! :P",58,Singapore,2011/12
49343,39227,Haha I think the lunch I ate never cook properly haha!,54,Singapore,2011/12
49344,39228,"Haha okayyy! Yeap he did! As in, Chris Christine semi Chester and me!Haha okay! Find a nice one!",96,Singapore,2011/12
49345,39229,Noo my goodness I was looking for the toilet!!,46,Singapore,2011/12
49346,39230,TAKE A PHOTO,12,Singapore,2011/12
49347,39231,YOU PIG!!!!!!!,14,Singapore,2011/12
49348,39232,AOI BUTA,8,Singapore,2011/12
49349,39233,Ooo where! Looking for raghav and Chester's stuff!,50,Singapore,2011/12
49350,39234,Hihi so did you buy anyth for the mentees?,42,Singapore,2011/12
49351,39235,Haha go home safe! (:,21,Singapore,2011/12
49352,39236,Haha omg pinyin!! Its more difficult to read than the actual chineseword! I won't^^ you run faster than me anyway! Can't outrun:P,129,Singapore,2011/12
49353,39237,"Haha^^ happy ~ yeap I did! Haha my mum was like ""let them talk allthey want lah!!"" Haha okay I'll come online! (: haha idm anything! (:ohh yay!!! Good for you^^",160,Singapore,2011/12
49354,39238,Haha nice! (: wow ryan is tired today! Haha must sleep well okay!Haha yeah lor that's why:/my mum dun care de la. I think I told youbefore right she's not a very people person! Haha ohh oops sorry!!!,199,Singapore,2011/12
49355,39239,"Haha good boy^^ yeah she dun really care about ppl welfare, that'swhy my parents quarrel alot! Haha my dad always put in a spot! Hahaokay (: (: I got nasi lemak! But still cooking haha so munching on theluncheon meat:P",218,Singapore,2011/12
49356,39240,haha omg nice:P haha go sleep go sleep!! (: ehh haha I told youbefore i'm awkward with people what! I can dun care about ppl also ifI choose to de! Haha yeap he cooked! His luncheon meat fry until vnice ~,204,Singapore,2011/12
49357,39241,"Haha yeah! Omg hahaha that is super awesome la hahaha:P I v longnever eat home cooked food le, so v happy haha! (: haha are you sure!You haven't see me with uhh random ppl alone! I will dao one haha:Phaha yeap happy tgt can le I hope! ^^ haha sleep now! Or you want mecome online now?",284,Singapore,2011/12
49358,39242,Haha chibi just woke up:x sorry):,33,Singapore,2011/12
49359,39243,YO! morning pigdings!,21,Singapore,2011/12
49360,39244,Haha take slower! I'm still at amk hub haven't started looking for my thing:x,77,Singapore,2011/12
49361,39245,Hahaha slap! I might be leaving soon!,37,Singapore,2011/12
49362,39246,Hahaha okay where in bugis got stickies!,40,Singapore,2011/12
49363,39247,Hi friend!!!! What happened to cycling!!! I'm going to Japan this wed:D,71,Singapore,2011/12
49364,39248,Oh then you going Cathay!?,26,Singapore,2011/12
49365,39249,I dunno leh! Haha:P I dunno what to get!!!!,43,Singapore,2011/12
49366,39250,Leaving amk! About half an hour bah! If you want can go cineleisure first!,74,Singapore,2011/12
49367,39251,<#> mins! Okayy!,17,Singapore,2011/12
49368,39252,"Haha yeap really? What kinda dress! Chris was saying maybe dun getdress, I dunno what else to get!",98,Singapore,2011/12
49369,39253,Sorry i'm a pig:D,17,Singapore,2011/12
49370,39254,"Yo Andrew! tmr blazer loaning right, who should I get the keys fromin the morning?",82,Singapore,2011/12
49371,39255,Haha so where are you now ~,27,Singapore,2011/12
49372,39256,Ooo okay!,9,Singapore,2011/12
49373,39257,Reach le! Sorry I fell asleep!,30,Singapore,2011/12
49374,39258,"We wait at the steps at exit b, here v crowded ~",48,Singapore,2011/12
49375,39259,Haha just walk towards the bugis junction there I shall spot you!Iluma very far! What colour are you wearing??,110,Singapore,2011/12
49376,39260,Okay! :D,8,Singapore,2011/12
49377,39261,What!!?? Black shirt or???,26,Singapore,2011/12
49378,39262,HOHO merry Christmas!,21,Singapore,2011/12
49379,39263,I just reached bugis now waiting for Chester heehee!,52,Singapore,2011/12
49380,39264,So did you get the zara shirt:D,31,Singapore,2011/12
49381,39265,"Okay can! Thanks thanks (: ask then fill in the form, they pay <#>bucks deposit right? Anyth else?",99,Singapore,2011/12
49382,39266,:D and a happy new year!!!,26,Singapore,2011/12
49383,39267,Haha yeap!!! Haha friend why your plans fail!!! Hahaha do you wanttomato sauce????,82,Singapore,2011/12
49384,39268,I spy with my little eye someone black!!!,41,Singapore,2011/12
49385,39269,WHAT YOU WALKED PAST MY AWESOME EYE LOL COME BACK I MEET YOU AT THEBUGIS JUNCTION ENTRANCE,90,Singapore,2011/12
49386,39270,Ohh okay can! Thanks!! (:,25,Singapore,2011/12
49387,39271,"Haha I think it was dark blue? Like the really dark kind! Hmm dunnoleh! Ooo glad that you found:D are you getting all of them? XD hahaChester ask if need his nric, but he haven't activate yet! Nope hahabut I bought other random stuff haha!",239,Singapore,2011/12
49388,39272,LOL isn't that what sophie bought hilda!!!,42,Singapore,2011/12
49390,39274,"Ohh okay! Ohh yeah hahaha shops lighting are always rather deceiving!We saw alot of ties!! You can come here find, its like the wholecolour range! only 8 bucks hahaha! Haha cool looking forward to seeit! Jyjy!! I bought a romper! two actl, one for prom haha!",258,Singapore,2011/12
49391,39275,Hello hello I have no choice but to take bus coz its raining!!! T.T,67,Singapore,2011/12
49392,39276,OHH SORRY!!!! Then how??,24,Singapore,2011/12
49393,39277,Hahaha okay!!! I think <DECIMAL> pm!,37,Singapore,2011/12
49394,39278,Go there then they will go with you to your room then check stuffthen tada! Ohh I forgot to buy mentee gifts. And the one wenhuiwants to get will cost us <#> bucks each):,177,Singapore,2011/12
49395,39279,Haha I just got your msg! I went to bathe:P,43,Singapore,2011/12
49396,39280,"No she didn't ._. She asked me to buy, so lame I alr told her go buywhatever she wants then she still dun buy, somemore that time shecalled me she was at the shop. zzz. She got no one to spend on besidesthem.",208,Singapore,2011/12
49397,39281,Yeah. Nvm later go ntuc see haha.,33,Singapore,2011/12
49398,39282,Hahaha what do you want!!! :P,29,Singapore,2011/12
49399,39283,I'M BORED HI HAHA,17,Singapore,2011/12
49400,39284,Hmm dunno leh! I got a romper in the end haha! :P dunno if it will be alright!,78,Singapore,2011/12
49401,39285,YEAH PRECISELY RIGHT. I SOMEMORE SAID BUY. zzz what is wrong with her._. Sorry I really dun like her. Yeah what the how can she be sowilling to spend like that and be unwilling to pay for extra month inhostel.,209,Singapore,2011/12
49402,39286,"Haha no as in total <#> so 5 each, <#> from each of us! Argh. Mymoney): haha interesting. So do you like her or not? I'm veryinterested to hear what she tells raghav, but ohh wells that's just mygossip instinct haha I should not probe:P haha yeah she was likeasking ppl to let her stay in their house, but omg la how can sheexpect to stay liddat for free! And that one weekend my toiletmatelent her the room we alr sian with her liao how much more willshe do to whoever lets her stay!? Goodness la, her parents want tomove back to Taiwan, they should have accepted that they have to paymore for her accommodation what.",627,Singapore,2011/12
49403,39287,Sorry I an frustrated now because of her and my wireless network notdetecting!!!! Zzz!!!!!,90,Singapore,2011/12
49404,39288,"Hi guys, sorry for the late msg, for those who need to loan blazer,please come to the council room tmr morning before assembly. Ohh andrmb to bring <#> bucks for deposit. Thanks! (:",183,Singapore,2011/12
49416,39300,"Haha its like a jumper! Haha yeaps not buying sth too extravagant la!:P dun wanna stand out also haha, its not my prom!",119,Singapore,2011/12
49417,39301,Alot of stuff! And hopefully the thing wenhui wants. still dun getwhy she didn't buy that day.,94,Singapore,2011/12
49418,39302,"Hey sorry late reply, I couldn't find the magnet you wanted abs theshops were closing so I bought handphone holders, 5 bucks each! Si youwrite your own card and I write mine? Alrights can!",188,Singapore,2011/12
49419,39303,"Hihi sorry I won't be going tmr coz I have sc gm, its the last one socan't miss sorry! And coming fri, sat and mon I can't go for trainingcoz I'll be in Japan! I emailed mr sim le, ps and thanks!",195,Singapore,2011/12
49420,39304,Sorry haha I need to report for convocation rehearsal at <#> sohave to be before that:/,89,Singapore,2011/12
49421,39305,GOODNIGHT!!!!!!!,16,Singapore,2011/12
49423,39307,Magnets! I should show you the email she sent me. It makes it soundlike I dun know my mentees at all.,101,Singapore,2011/12
49424,39308,Yoyo awake? (:,14,Singapore,2011/12
49425,39309,LOL I shall see:D hahaha friend i'm early to sch!!!!! (: (:,59,Singapore,2011/12
49426,39310,Haha sorry I need to go for convo rehearsal at <#> >< will you bethere like 5 mins before that? Just 5 mins can le ~!,119,Singapore,2011/12
49427,39311,Nope nope! Reaching! Hahaha friend dun be late!!!,49,Singapore,2011/12
49428,39312,Yoyo ppl! Can one of you come down and take the ssef forms from me? Iwon't be joining morning assembly or joining you guys for theworkshop><,140,Singapore,2011/12
49430,39314,Sorry! Yeap ok (: see you soon I hope! If not I'll try to see if canfind time v during or aft convo rehearsal (:,112,Singapore,2011/12
49431,39315,LOL GO WAKE HER UP:D,20,Singapore,2011/12
49432,39316,"Its okay haha! I'll be in the Audi, I borrowed size m for you, if youtry le cannot then I'll change for you! But I think there's not manysize l left ><",151,Singapore,2011/12
49433,39317,Yeap I to her!!!!,24,Singapore,2011/12
49434,39318,Hahaha okay you shall see next week! Yeap can hahaha BUT WHERE DID YOU GO!!,75,Singapore,2011/12
49435,39319,HELLO ARE YOU IN SCH ~,22,Singapore,2011/12
49436,39320,Slap!!!!!!!!! COME NOW!!!!!,27,Singapore,2011/12
49437,39321,Just started! I'm reading shonen jump haha!,43,Singapore,2011/12
49438,39322,Nope! Tmr how ah!,17,Singapore,2011/12
49439,39323,"Its okay! I brought it to audi with me, come find me at the front rowlater! (:",78,Singapore,2011/12
49440,39324,Yo! Rmb to call Starhub!,24,Singapore,2011/12
49441,39325,"Yeap yeap, come find me at the front of audi later! (:",54,Singapore,2011/12
49442,39326,YEAP!!!!!!! Lol sad HAHA. Are you okay now!,43,Singapore,2011/12
49443,39327,Its okay ^^ come soon! (:,25,Singapore,2011/12
49444,39328,Haha np np (: yeap! Dun need bah! Hahaha pig!!!! Where are you now:P,68,Singapore,2011/12
49445,39329,"Ehh ohh no I cannot rmb, later show me I read and see! Haha yeap dunneed just rmb to return me the blazer! Reaching soon? I'm door openerhahaha 7",145,Singapore,2011/12
49446,39330,! Not 7 :P,10,Singapore,2011/12
49447,39331,"Hihi yuhan and herngyi, sorry but ms teh just called me to tell me wehave to do two presentations to introduce our sch and Singapore >< canyou help me prepare and present one of them? Asking you two coz yourJapanese is much better >< ms teh says a mix of Japanese and englishwill be good! Please let me know if you can help me with this,thanks!",344,Singapore,2011/12
49449,39333,Hahaha confusing! And no i'm not!!!,35,Singapore,2011/12
49451,39335,"Ok, would you like to do on Singapore or on our sch?",52,Singapore,2011/12
49452,39336,Thanks! Let me check with ms teh!,33,Singapore,2011/12
49453,39337,Haha okay! About 5 - <#> mins (: yeap if its possible!,56,Singapore,2011/12
49454,39338,"Hmm Dr teh says the research presentation should still prepare, butshe's not to sure whether they'd time to present, depending on thewelcome event whether its in front of the sch or in a small group!Will that be okay? Yeap and as for the other presentation, can do anintro to our sch? Yuhan wants to do on Singapore! (:",319,Singapore,2011/12
49455,39339,"Okay thanks! Can talk about food, attractions, what we do forrecreational activities and singlish? Heehee maybe can also talk aboutthe kiasu culture? (:",152,Singapore,2011/12
49456,39340,Thanks! (:,10,Singapore,2011/12
49457,39341,Haha saw le:P ms chua scolded the ppl who cheered for you! Hahaha!,66,Singapore,2011/12
49458,39342,Yeap ok! But I'll be home around 8+ or 9 though><,49,Singapore,2011/12
49460,39344,LOL!!!!! You're the best hahaha!!!!! Andrew is scamming Janice thatyou don't wear anyth under the gown!,103,Singapore,2011/12
49461,39345,"Hahaha funny!!!!! Yeah meetings all the way! Anyway you all want callfor meeting? I can sms but I dun think everyone will come, plus notall here today!",151,Singapore,2011/12
49462,39346,Ok! I won't fall asleep! Got funny joke! Haha 2pm! Need to writeletters haha sian!,82,Singapore,2011/12
49463,39347,Huh what is that? Mentees! D: haha yeah later I tell you bah! (:,64,Singapore,2011/12
49464,39348,Yeap thanks! Wow v ex!,22,Singapore,2011/12
49465,39349,ANNABETH WANTS TO WEAR STICKS LOL,33,Singapore,2011/12
49466,39350,I MEAN SOCKS,12,Singapore,2011/12
49467,39351,READ THE OTHER AND,18,Singapore,2011/12
49468,39352,I MEAN SMS OMG THE TYPOS,24,Singapore,2011/12
49469,39353,I SAID SOCKS LOL,16,Singapore,2011/12
49470,39354,Yes how excellent!,18,Singapore,2011/12
49471,39355,LOL HAVE FUN TAKING PHOTOS,26,Singapore,2011/12
49472,39356,Haha another joke! I tell you tonight? where did you go then? I'mgoing wcp! (:,78,Singapore,2011/12
49473,39357,MORNING! You're up early!,25,Singapore,2011/12
49474,39358,Going Starbucks slack! You can crash later if you want haha!,60,Singapore,2011/12
49475,39359,The roaming! O.o!,17,Singapore,2011/12
49476,39360,Haha ooo icic! Okay then I won't see you anymore today?,55,Singapore,2011/12
49477,39361,"Ahh i'm not in sch now, can just scribble sth for me? Haha (:",61,Singapore,2011/12
49478,39362,Haha okay okay (: do you have sch tmr?,38,Singapore,2011/12
49479,39363,Ohh then how x.x i'm going Japan ~!,35,Singapore,2011/12
49480,39364,Hahaha friend!!! I just saw your sms!!! You're so blur!! :D,59,Singapore,2011/12
49481,39365,Oops yeap passed! I went for convocation!!,42,Singapore,2011/12
49482,39366,HAHA I JUST SAW YOUR SMS FROM YTD HAHA!!!! YEAH PROMPER!!!!! XD XD XD,69,Singapore,2011/12
49483,39367,Hahaha we went to Starbucks!!! Why are you not receiving my mms!!!,66,Singapore,2011/12
49484,39368,Fun!!!! Chester showed me hahaha!!!! Ooo so not going sch? Pack yourstuff bah!!,79,Singapore,2011/12
49485,39369,Haha pon sia! So bad! Haha okay! Have fun! I just came back sch!,64,Singapore,2011/12
49486,39370,"Haha okay! Yeap will be busy aft sch! Katta is past tense of ani-adj! Yasuku, stem adj is yasui, meaning cheap or easy depending onthe context!",143,Singapore,2011/12
49487,39371,"Haha sensei!?! Ooo haha my gm ended le, now waiting for the lastmeeting! (: sorry never really reply!",101,Singapore,2011/12
49488,39372,Haha okay! Nope not Nobel! Year 5 sc! Haven't end): coz selection meeting now!,78,Singapore,2011/12
49489,39373,EHH I DUNNO WHY I DIDN'T SEE THAT SMS. ABOUT <#> SGD? wanted to askyou come take your blazer!,95,Singapore,2011/12
49490,39374,LOL OHH PS I DIDN'T SEE YOUR EARLIER SMS! Someone was opening my msgsomg!!!!! Heehee!!!,87,Singapore,2011/12
49491,39375,NO NO I WASN'T TALKING TO HER LOL I WAS DOING THE CROSS STITCH THING!,69,Singapore,2011/12
49492,39376,Haha no la probably still have! Haha have fun!! Dun need reply me!! (:,70,Singapore,2011/12
49493,39377,LOL IDK MY DAD SAID. I THINK RYAN HAS ￥ <#> !!!,47,Singapore,2011/12
49494,39378,Sorry!!!!,9,Singapore,2011/12
49495,39379,You are!!! Aren't you bringing 1k?????,38,Singapore,2011/12
49496,39380,Which?????,10,Singapore,2011/12
49497,39381,Really!? Is that enough??,25,Singapore,2011/12
49498,39382,Ohh! Mine is my parents one!,28,Singapore,2011/12
49499,39383,Haha then how?? Jyjy!! Haha yeap now chatting! V fun haha! Its okay!! (:,72,Singapore,2011/12
49500,39384,Sorry starving POTAYTO! I just saw this sms!,44,Singapore,2011/12
49501,39385,The sky is v pretty now!! (:,28,Singapore,2011/12
49502,39386,Sure sure!,10,Singapore,2011/12
49503,39387,"yeap and Mrs Chong! Haha I just got your sms): haha so going homesoon? i'm going jp with hilda and sophie! Sorry to make you broke): itwas very orange! make the place look very warm, very nice lighting!(:",204,Singapore,2011/12
49504,39388,Haha yeap!!!! Very pretty!! (: haha yeap her! She's council teacher!(: ooo hope you reach home really really soon! I'm just about to eathaha >< ooo what song?,158,Singapore,2011/12
49505,39389,"Haha okay^^ reaching home soon? I'm at the bus interchange, walkinghome le! (:",78,Singapore,2011/12
49506,39390,Haha! I think I reached home earlier than you!!!! :P haha eatendinner le mah? I'm still eating:P haha what!!! Its the randomnote!!!!,132,Singapore,2011/12
49507,39391,Yeap just bathe finish! Coming online soon! Haha actl I v tired:P,65,Singapore,2011/12
49508,39392,Ehh!? I told her you and yuhan are doing o.o do you want to do it?I'll clarify with her! (:,91,Singapore,2011/12
49510,39394,YO ROOMMATE!!! HAPPY BIRTHDAY! But you'll have to wait for yourpresent coz I wanted to get you sth cool from Japan:D,116,Singapore,2011/12
49511,39395,Omg SORRY I JUST SAW THIS!! How now:OOOOO,41,Singapore,2011/12
49512,39396,Ehh my bro just woke up sian): wait awhile!,43,Singapore,2011/12
49513,39397,Goodnight ^^ -hugs-,19,Singapore,2011/12
49514,39398,^^ yeap but I will need to go home earlier ><,45,Singapore,2011/12
49515,39399,Wow omg I forgot also crap!!! Can remind me tonight?? I still can print! (:,75,Singapore,2011/12
49516,39400,Hahaha omg sophie!!!!! So blur!!! Friend i'm late for sch!!!,60,Singapore,2011/12
49517,39401,nope you didn't!! Okay!!,24,Singapore,2011/12
49518,39402,Yeah right!!!!!!!,17,Singapore,2011/12
49519,39403,"Haha sorry!!! I was busy with sc meetings!! Then go home v tired,crash on the bed XD are you in sch?",100,Singapore,2011/12
49520,39404,I'm not sad either! Yeah ok! Aft this?,38,Singapore,2011/12
49521,39405,Yeap!!!! haha your phone is too noob:D,38,Singapore,2011/12
49522,39406,Hello! Are you in sch today?,28,Singapore,2011/12
49523,39407,Ahhhhhhhh where!?,17,Singapore,2011/12
49524,39408,Coz i'm amazing!!:D,19,Singapore,2011/12
49525,39409,Okay thanks!! (:,16,Singapore,2011/12
49526,39410,Are you in sch?,15,Singapore,2011/12
49527,39411,Yo later after this can go with me to sc room take your blazer?,63,Singapore,2011/12
49529,39413,LOL SERIOUSLY?,14,Singapore,2011/12
49530,39414,Yeah tmr is house activities! Haha I think got more than half comelah! Hahaha just woke up?,91,Singapore,2011/12
49531,39415,Are you still here? Hehe I have sth to pass you:P,49,Singapore,2011/12
49532,39416,What happened??,15,Singapore,2011/12
49533,39417,Hihi sorry! I have doctor's appointment layer so I won't be able togo>< anyway I'll send you all the cert design tonight!(:,123,Singapore,2011/12
49534,39418,Haha find someone to replace???,31,Singapore,2011/12
49535,39419,"What._. But he said if no one play then he'll play, then you just dunturn up la!",80,Singapore,2011/12
49536,39420,"Ehh I didn't see this sms): yeah haha wow even raghav? Yeah well theassembly not very worth watching! Haha yeah I did that too! Haha mytalk ended, it was lame and about sep/osap! Hear before le!! Hahagoing to see doc first ~ haha ooo! How is it??",246,Singapore,2011/12
49537,39421,"Haha I dun rmb le! haha I overslept, so I wanted to pon also but ohhwells! Haha i'm not sick! Doing cross stitch while sophie is sleeping!Waiting for cp farewell!",162,Singapore,2011/12
